EnrollmentID,StudentID,SectionID,StudyHours,Absences
13385,13225,88,8.3,0
13386,14857,243,7.8,4
13387,11360,356,13.0,3
13388,11539,65,3.7,2
13389,10149,494,10.5,3
13390,14811,273,9.5,3
13391,11426,191,11.1,2
13392,11718,142,7.1,2
13393,11355,38,13.5,1
13394,12406,374,10.5,1
13395,12636,153,6.6,2
13396,12364,380,7.1,3
13397,12933,37,8.7,3
13398,13108,227,11.6,3
13399,11502,342,7.7,4
13400,11452,440,11.8,3
13401,10450,252,9.9,2
13402,11836,367,14.5,2
13403,14186,135,8.2,3
13404,12589,11,9.8,2
13405,14272,202,12.6,1
13406,11444,334,7.5,2
13407,12949,419,7.2,6
13408,13936,238,6.5,0
13409,13710,369,11.8,1
13410,13243,420,5.7,0
13411,11290,454,10.9,5
13412,10504,308,7.9,4
13413,13098,69,7.9,4
13414,12148,170,4.3,5
13415,11466,71,9.7,2
13416,14521,271,7.8,4
13417,11898,149,9.3,3
13418,13717,82,9.4,2
13419,10651,1,15.2,2
13420,13263,452,7.3,3
13421,11211,395,11.5,4
13422,12188,10,9.0,1
13423,13821,429,11.7,2
13424,10369,440,9.4,3
13425,12345,147,15.3,4
13426,13272,374,9.8,2
13427,12844,298,10.3,3
13428,13451,94,13.6,2
13429,13152,370,8.9,3
13430,13519,297,13.1,2
13431,14355,382,13.6,4
13432,11637,233,8.3,0
13433,13861,148,12.4,2
13434,11145,124,7.1,2
13435,13127,411,10.6,1
13436,10018,268,8.0,4
13437,11657,248,9.8,3
13438,14206,462,12.1,2
13439,14427,382,13.4,1
13440,11597,98,3.0,3
13441,10946,448,7.4,3
13442,11288,106,14.1,5
13443,10268,370,10.0,2
13444,10435,166,9.9,2
13445,12036,450,13.0,2
13446,12498,113,2.6,3
13447,13209,58,7.0,1
13448,11614,480,13.0,2
13449,10719,466,5.0,4
13450,13979,370,10.1,2
13451,12232,469,3.8,2
13452,13673,366,8.4,4
13453,10741,246,13.4,4
13454,10805,267,4.4,6
13455,14513,414,9.0,3
13456,14978,448,12.7,2
13457,14887,383,7.4,1
13458,13772,339,11.0,5
13459,11727,176,15.4,6
13460,13513,296,12.2,2
13461,11099,114,10.6,1
13462,12622,94,14.8,4
13463,13806,250,10.4,2
13464,13011,355,9.6,5
13465,12984,68,6.8,1
13466,13705,149,12.5,5
13467,13384,5,16.1,4
13468,11845,246,3.6,4
13469,13925,164,7.5,2
13470,13100,250,9.7,4
13471,14522,475,7.4,3
13472,14979,135,12.4,6
13473,14882,381,11.9,2
13474,10535,444,11.2,3
13475,10285,184,15.5,5
13476,12670,287,11.0,2
13477,13787,212,8.4,3
13478,11130,25,6.6,3
13479,10504,358,11.4,1
13480,14142,184,6.6,1
13481,10537,217,12.2,0
13482,10062,337,8.6,6
13483,12384,494,3.9,2
13484,10211,485,13.0,6
13485,12448,335,11.7,3
13486,14805,375,12.4,4
13487,12395,458,5.3,2
13488,13270,162,14.0,4
13489,10377,172,15.6,1
13490,11186,363,7.1,2
13491,13280,7,11.2,3
13492,13499,103,8.8,2
13493,12848,307,8.8,4
13494,10787,153,10.8,1
13495,10733,487,8.2,3
13496,13869,238,9.5,1
13497,12700,492,15.9,3
13498,14618,412,6.1,2
13499,12159,170,11.0,4
13500,13621,411,16.9,5
13501,13665,421,10.2,4
13502,12656,311,12.2,3
13503,11079,487,7.7,3
13504,13295,294,7.4,4
13505,13647,500,6.0,2
13506,14620,56,10.3,1
13507,12194,92,15.5,4
13508,12312,162,11.9,4
13509,14564,157,10.5,3
13510,11585,493,8.8,3
13511,13007,176,8.5,4
13512,14045,72,7.5,4
13513,11211,77,7.9,2
13514,13415,46,11.5,3
13515,11987,293,17.3,4
13516,13171,247,12.6,3
13517,12727,3,8.5,1
13518,11749,334,7.7,3
13519,10758,224,7.5,5
13520,11178,471,16.9,2
13521,10919,249,12.7,3
13522,11120,215,11.2,3
13523,10706,77,13.4,3
13524,14930,497,12.1,3
13525,13431,489,3.5,1
13526,12862,231,6.9,4
13527,14495,50,13.5,3
13528,11808,149,16.5,5
13529,11400,107,14.0,3
13530,12650,432,9.9,3
13531,14424,186,11.6,3
13532,11296,287,7.2,2
13533,11621,498,11.3,2
13534,12443,7,10.8,3
13535,12596,313,10.0,3
13536,14173,292,12.0,4
13537,11073,467,10.5,5
13538,14076,342,1.5,4
13539,11450,280,8.2,2
13540,13943,24,8.0,3
13541,11772,312,9.6,2
13542,11018,213,10.9,1
13543,13693,189,11.3,3
13544,14225,491,9.4,2
13545,10519,77,9.7,1
13546,12352,124,2.9,7
13547,11136,454,13.2,1
13548,12773,284,10.5,4
13549,10912,160,9.5,4
13550,10816,333,9.1,3
13551,10974,482,5.5,3
13552,11963,224,15.9,5
13553,12867,246,8.1,2
13554,12411,78,5.2,3
13555,13103,96,9.5,1
13556,11801,45,10.1,6
13557,10809,69,13.4,5
13558,10570,99,9.6,3
13559,10970,376,9.2,2
13560,14080,68,7.7,5
13561,11880,78,5.5,3
13562,13320,146,6.0,3
13563,14706,75,11.7,3
13564,10388,339,11.4,4
13565,14855,2,12.9,2
13566,12490,482,9.5,4
13567,10516,387,14.5,3
13568,13845,157,7.2,7
13569,12891,87,8.7,2
13570,14141,250,9.7,2
13571,11443,48,9.7,2
13572,10723,254,7.5,4
13573,10756,65,7.0,4
13574,12251,42,2.9,4
13575,11909,134,14.7,2
13576,12587,315,10.0,1
13577,10386,81,8.9,2
13578,13016,19,7.6,5
13579,14456,364,10.3,4
13580,14088,180,9.5,2
13581,11492,317,15.2,3
13582,11968,496,8.5,3
13583,14301,120,9.1,4
13584,13319,386,12.3,3
13585,13039,335,12.0,4
13586,11073,407,6.4,2
13587,14462,19,11.6,2
13588,12301,353,13.6,4
13589,10769,70,14.3,2
13590,12680,434,6.3,1
13591,10987,189,9.9,4
13592,14513,403,6.7,3
13593,13107,94,12.6,5
13594,12360,150,10.5,2
13595,10197,387,13.6,2
13596,13045,124,11.6,5
13597,12308,133,7.3,4
13598,11390,222,10.2,4
13599,13559,67,7.8,5
13600,12582,444,6.8,4
13601,12072,295,8.5,3
13602,12991,231,10.6,2
13603,11670,156,7.1,1
13604,11418,385,10.4,2
13605,12727,150,6.0,6
13606,14133,109,4.3,2
13607,12870,429,15.4,4
13608,11587,495,8.8,3
13609,14668,307,9.4,4
13610,14403,103,8.9,1
13611,14401,81,11.5,4
13612,12227,106,10.5,4
13613,13737,307,12.7,5
13614,10932,28,10.8,1
13615,11543,250,9.9,4
13616,11993,498,13.0,2
13617,13707,286,8.9,4
13618,14060,488,9.8,1
13619,13550,8,9.2,1
13620,13145,475,14.1,5
13621,14893,254,11.0,6
13622,11535,41,10.2,3
13623,13137,493,3.5,5
13624,14843,153,11.1,6
13625,12675,59,12.1,3
13626,14549,205,12.7,4
13627,14927,290,9.4,3
13628,14854,167,12.0,2
13629,10861,327,11.4,5
13630,11553,372,3.9,2
13631,14915,214,13.4,4
13632,11393,225,9.5,4
13633,11880,430,10.7,5
13634,10381,294,8.1,4
13635,10649,479,12.1,6
13636,14342,109,11.1,1
13637,13622,417,5.0,2
13638,14661,373,7.9,2
13639,13418,244,14.3,4
13640,10821,278,12.4,3
13641,10472,411,9.0,4
13642,12017,191,9.0,4
13643,10122,155,7.3,4
13644,14877,21,7.5,3
13645,12796,437,10.6,3
13646,14217,163,14.9,1
13647,12187,250,9.1,7
13648,12135,47,10.1,4
13649,12178,50,7.8,3
13650,12300,375,9.7,2
13651,11384,138,11.0,4
13652,13502,111,15.7,3
13653,14143,284,13.5,2
13654,11969,232,13.5,0
13655,13663,293,8.6,4
13656,11834,169,7.3,3
13657,13948,481,10.0,3
13658,12473,189,8.2,4
13659,14827,51,8.7,2
13660,14207,8,10.8,3
13661,11251,229,11.9,1
13662,13111,370,13.6,5
13663,10135,442,11.5,5
13664,10610,233,10.4,3
13665,11058,445,7.6,2
13666,13035,417,13.6,2
13667,11989,19,12.3,7
13668,13775,30,8.7,7
13669,12247,462,12.5,2
13670,14656,142,10.3,3
13671,10259,292,13.4,4
13672,13901,391,9.3,1
13673,10916,116,9.4,4
13674,13943,107,5.2,1
13675,10238,34,8.6,2
13676,13356,178,15.0,3
13677,10688,32,18.0,1
13678,11159,298,11.3,2
13679,12130,161,8.5,1
13680,10595,375,9.2,5
13681,12702,270,9.9,6
13682,11751,473,9.0,2
13683,10403,412,12.4,7
13684,10822,490,5.9,4
13685,13839,114,10.1,6
13686,12236,423,15.5,4
13687,12541,94,13.1,5
13688,12303,31,16.1,1
13689,11698,152,9.6,4
13690,13929,243,8.1,1
13691,11614,388,11.0,2
13692,14581,462,7.7,2
13693,13680,265,8.5,2
13694,13553,356,9.4,2
13695,12228,326,13.7,3
13696,13679,24,12.8,2
13697,14997,218,11.5,4
13698,11465,354,10.3,3
13699,14740,65,15.3,3
13700,14883,215,11.3,3
13701,13101,401,7.3,1
13702,14114,100,10.5,4
13703,11957,421,7.2,4
13704,14094,306,8.4,5
13705,14852,250,14.2,3
13706,10687,429,10.9,3
13707,12037,276,10.3,3
13708,13580,315,10.8,3
13709,10601,315,9.8,2
13710,11044,90,3.7,4
13711,11380,395,12.2,3
13712,14529,439,12.0,3
13713,11042,340,10.6,6
13714,11574,251,7.9,4
13715,14472,65,15.3,3
13716,11364,236,8.6,3
13717,11011,77,7.6,1
13718,14812,58,10.3,2
13719,11257,100,12.1,3
13720,11128,379,11.5,4
13721,11024,300,11.7,3
13722,13695,486,13.6,2
13723,12785,461,10.9,7
13724,14317,398,14.0,5
13725,11050,460,11.5,2
13726,12302,245,9.8,1
13727,14922,381,8.7,3
13728,11155,52,14.2,1
13729,10030,162,12.0,1
13730,10787,191,9.0,0
13731,14106,122,8.7,3
13732,13161,411,6.9,3
13733,11171,268,15.1,5
13734,13199,294,11.5,7
13735,12746,246,14.4,3
13736,11365,484,16.3,2
13737,11542,184,15.6,2
13738,14147,449,8.8,1
13739,14494,346,18.7,2
13740,10314,168,12.3,2
13741,12696,104,6.5,3
13742,14610,405,10.8,6
13743,10530,416,10.4,1
13744,14956,89,11.3,3
13745,12467,12,10.9,1
13746,12242,89,11.9,3
13747,10312,154,7.9,3
13748,10996,36,11.0,4
13749,12524,16,8.8,3
13750,12632,206,10.6,2
13751,10264,494,9.5,2
13752,13853,162,8.8,3
13753,10021,369,12.3,2
13754,12525,408,11.5,1
13755,14645,200,11.3,3
13756,11197,475,8.7,2
13757,13134,423,11.8,4
13758,10206,448,9.9,1
13759,11637,205,8.8,4
13760,10631,157,13.0,4
13761,12227,415,12.5,2
13762,12390,319,1.0,1
13763,14536,299,3.6,3
13764,11099,19,14.7,3
13765,10290,499,6.3,4
13766,12605,138,6.1,2
13767,10208,56,9.6,2
13768,13815,188,10.8,6
13769,10272,43,8.5,4
13770,13679,304,1.0,0
13771,10415,296,10.5,3
13772,13469,290,15.4,2
13773,14480,366,5.9,1
13774,11285,113,14.9,2
13775,14987,369,9.2,1
13776,11663,491,15.4,2
13777,14015,129,11.9,5
13778,11042,275,8.4,2
13779,14091,257,11.9,2
13780,12295,376,13.9,8
13781,13714,88,5.6,3
13782,12462,409,10.3,2
13783,11344,452,13.1,6
13784,12763,216,9.0,4
13785,12229,359,6.1,3
13786,13368,340,16.1,2
13787,10944,481,4.6,1
13788,14989,284,9.1,6
13789,14157,107,9.8,3
13790,14060,301,16.3,4
13791,10166,483,3.3,6
13792,11906,24,10.0,2
13793,13057,232,8.1,3
13794,11324,44,8.1,2
13795,14751,386,14.7,4
13796,10351,407,7.1,1
13797,12311,481,6.2,5
13798,13310,500,6.5,2
13799,10932,78,10.5,2
13800,13839,318,9.9,4
13801,11114,143,9.2,2
13802,12187,416,8.4,4
13803,11990,215,14.3,2
13804,11386,4,4.1,2
13805,13485,212,13.6,3
13806,11117,382,5.8,5
13807,10134,287,13.2,9
13808,13952,315,12.4,3
13809,11228,199,11.9,2
13810,13110,1,9.7,1
13811,12505,325,8.7,3
13812,13606,14,10.6,6
13813,11882,222,13.4,2
13814,14534,486,9.0,5
13815,10680,279,8.5,0
13816,12695,455,9.9,2
13817,12670,108,9.2,1
13818,11248,487,9.5,3
13819,11192,370,15.0,2
13820,11131,118,7.7,5
13821,11404,400,13.8,6
13822,12072,393,12.8,3
13823,11331,487,5.7,3
13824,11382,119,7.9,3
13825,10370,238,9.8,2
13826,13795,354,9.8,4
13827,12491,254,8.4,4
13828,11177,415,13.0,5
13829,10376,445,10.6,1
13830,12761,45,10.2,2
13831,13291,126,13.9,3
13832,11944,135,7.8,3
13833,10958,313,8.3,0
13834,10811,499,8.8,3
13835,14923,64,5.8,2
13836,11534,258,9.9,0
13837,14431,6,11.9,0
13838,10410,364,6.2,3
13839,10054,317,6.9,3
13840,14797,418,10.1,2
13841,11099,17,11.0,2
13842,12397,282,9.3,2
13843,10975,332,8.8,3
13844,14489,404,14.0,2
13845,14650,41,8.3,2
13846,12895,442,14.5,2
13847,13280,366,8.3,5
13848,14922,355,11.6,2
13849,14840,355,8.2,1
13850,12225,310,8.7,2
13851,12559,413,8.1,3
13852,13691,304,12.2,2
13853,10139,486,14.9,7
13854,13174,351,10.3,2
13855,12521,232,6.9,4
13856,14638,461,11.9,4
13857,12242,90,14.4,3
13858,13828,150,12.6,5
13859,11338,72,5.9,1
13860,14090,360,8.2,6
13861,12853,455,7.6,4
13862,12295,389,10.2,2
13863,12678,308,11.7,1
13864,10073,257,13.3,2
13865,12879,45,11.2,3
13866,12142,374,14.5,4
13867,14531,40,15.5,2
13868,11807,192,14.3,3
13869,12046,11,8.0,2
13870,13503,382,12.1,3
13871,14553,436,11.6,4
13872,13502,352,15.7,4
13873,12277,135,19.4,4
13874,12078,179,8.9,1
13875,11649,221,10.7,3
13876,10335,222,10.4,3
13877,14756,405,13.7,3
13878,14665,39,9.8,0
13879,14273,496,12.2,3
13880,12872,44,10.3,3
13881,12616,491,5.6,4
13882,14873,313,10.1,3
13883,14173,297,10.8,3
13884,10933,295,11.0,4
13885,10636,148,13.3,1
13886,13230,22,9.0,3
13887,11191,157,7.1,5
13888,10012,302,14.5,2
13889,14003,452,8.9,3
13890,14927,3,10.9,2
13891,11450,201,10.5,3
13892,10449,389,5.7,5
13893,12497,312,14.7,2
13894,10427,323,11.2,1
13895,10916,345,12.2,6
13896,13170,416,14.1,2
13897,14727,97,9.9,1
13898,14322,466,12.1,4
13899,10447,109,10.9,3
13900,11911,228,12.7,7
13901,13736,242,9.2,4
13902,12251,297,15.1,3
13903,14771,29,7.0,5
13904,12682,359,14.5,4
13905,11402,367,14.7,1
13906,13408,109,11.3,6
13907,11044,450,10.2,3
13908,13019,11,14.5,3
13909,10392,443,13.2,2
13910,14820,95,7.9,3
13911,11286,132,12.0,1
13912,14110,93,9.6,2
13913,12435,54,11.6,4
13914,10642,242,12.2,3
13915,11046,377,7.9,3
13916,14321,195,6.1,5
13917,14038,258,8.6,6
13918,13048,492,14.1,3
13919,11158,356,10.7,3
13920,13250,334,14.2,5
13921,13628,304,15.6,0
13922,11544,68,10.8,7
13923,10792,300,11.8,2
13924,10437,190,12.9,5
13925,13515,128,4.2,2
13926,14677,350,8.4,4
13927,14783,339,10.2,5
13928,14461,19,13.6,4
13929,13960,172,6.0,7
13930,14365,415,12.6,2
13931,11717,62,8.8,2
13932,13637,399,12.0,4
13933,13365,413,9.2,4
13934,14174,67,9.6,0
13935,10189,211,8.9,1
13936,12719,342,9.2,2
13937,12406,175,14.0,3
13938,13931,340,7.2,3
13939,13166,381,6.2,2
13940,10903,7,6.8,1
13941,10341,452,8.8,3
13942,12882,385,10.0,5
13943,14507,233,10.8,2
13944,14994,199,10.0,2
13945,10644,22,8.4,4
13946,10021,229,16.2,6
13947,13073,313,12.1,2
13948,10678,350,8.0,5
13949,11100,125,10.3,4
13950,12651,73,13.6,3
13951,13470,186,8.7,5
13952,14184,283,9.7,5
13953,12065,38,9.0,5
13954,13401,248,13.8,5
13955,12872,471,11.6,2
13956,12431,384,8.4,2
13957,12688,76,16.8,1
13958,11417,141,7.4,3
13959,14406,97,10.3,2
13960,10492,143,13.9,3
13961,10760,80,10.0,1
13962,13502,256,9.4,2
13963,10001,354,11.6,1
13964,12089,457,10.8,2
13965,13657,490,7.9,4
13966,14768,500,12.5,3
13967,10212,475,7.9,2
13968,13723,304,6.2,0
13969,13518,15,11.0,3
13970,11966,355,7.8,3
13971,10304,482,10.5,0
13972,14787,296,11.6,6
13973,13773,286,11.0,2
13974,11782,368,19.8,3
13975,13226,23,14.8,1
13976,14712,265,12.1,4
13977,14619,160,12.0,3
13978,12073,291,12.9,5
13979,10808,305,10.5,2
13980,14121,96,10.2,5
13981,11777,429,10.3,5
13982,13191,272,9.1,4
13983,14043,288,16.6,6
13984,14204,281,7.5,1
13985,11354,350,13.4,2
13986,10180,293,13.0,5
13987,10881,37,12.6,5
13988,11831,163,10.7,4
13989,14699,301,7.9,2
13990,14003,136,11.9,2
13991,12801,488,11.9,2
13992,14264,241,17.6,3
13993,10223,175,12.5,2
13994,14565,292,11.4,4
13995,14374,118,10.6,2
13996,12238,473,9.4,0
13997,12579,338,11.4,3
13998,11779,359,12.4,2
13999,10621,394,8.3,3
14000,11214,257,9.2,2
14001,14055,452,7.9,0
14002,14314,218,12.0,5
14003,14264,203,13.9,3
14004,12828,143,2.5,3
14005,12241,255,9.6,2
14006,11363,96,16.0,3
14007,12839,207,12.8,3
14008,12503,348,11.7,0
14009,12241,87,7.0,4
14010,10093,131,13.2,4
14011,11239,115,10.4,1
14012,14609,288,12.9,2
14013,13471,255,17.3,2
14014,13236,148,6.6,5
14015,14202,56,14.9,2
14016,12765,334,9.7,6
14017,13605,99,14.3,7
14018,12836,360,8.8,4
14019,13902,298,7.6,2
14020,13235,329,12.8,0
14021,13629,60,5.6,2
14022,11769,184,8.2,2
14023,13510,175,8.2,2
14024,12902,152,8.5,1
14025,11542,297,12.4,1
14026,12092,4,12.1,1
14027,12651,76,10.2,3
14028,11732,435,8.2,3
14029,10092,472,10.0,0
14030,14855,1,6.6,2
14031,10731,270,6.6,6
14032,14433,479,8.3,4
14033,13815,394,6.1,4
14034,10700,353,10.8,3
14035,13015,164,12.2,2
14036,12312,298,10.4,4
14037,12017,483,7.1,2
14038,13491,378,9.0,3
14039,10978,48,13.1,2
14040,14211,18,13.9,1
14041,11259,89,6.8,1
14042,13856,332,11.7,2
14043,11298,316,7.9,3
14044,11979,156,13.9,2
14045,14130,181,14.1,5
14046,11733,499,2.9,2
14047,12943,9,7.6,5
14048,12510,152,11.6,3
14049,10449,148,3.7,3
14050,11238,474,14.8,3
14051,14501,453,11.6,5
14052,10333,27,5.7,5
14053,14324,476,13.3,5
14054,10166,101,13.4,2
14055,14681,424,12.1,3
14056,14833,199,11.6,2
14057,14694,83,12.9,6
14058,14689,54,7.0,4
14059,14028,342,10.8,2
14060,12775,82,7.8,5
14061,11700,143,13.6,2
14062,11414,253,10.1,10
14063,11447,97,3.4,2
14064,13483,359,5.6,1
14065,14745,435,9.9,2
14066,11688,453,8.4,5
14067,10447,40,8.5,2
14068,13475,229,7.7,1
14069,10097,197,7.5,6
14070,12427,485,11.1,3
14071,12718,171,12.3,3
14072,13258,320,10.8,2
14073,14727,391,12.0,5
14074,10503,2,10.2,2
14075,14384,286,5.4,5
14076,14465,497,14.5,4
14077,10065,459,14.3,3
14078,14258,52,11.9,1
14079,10662,357,6.3,0
14080,13490,103,5.6,2
14081,10481,33,7.8,2
14082,14663,265,16.5,2
14083,13262,11,11.1,3
14084,10406,380,10.1,2
14085,14861,76,10.4,5
14086,13561,394,8.8,1
14087,13384,500,9.8,4
14088,13668,54,10.3,1
14089,14962,331,8.3,1
14090,11118,97,6.4,2
14091,12438,148,10.3,4
14092,13483,5,7.7,3
14093,13710,495,13.2,1
14094,13441,280,11.5,1
14095,10742,416,9.7,2
14096,13240,287,7.8,2
14097,12922,106,12.0,5
14098,11832,44,12.2,3
14099,14139,206,8.6,3
14100,10911,403,11.1,3
14101,14013,490,7.4,2
14102,14703,280,10.5,3
14103,11419,118,7.5,2
14104,14815,480,8.5,3
14105,14310,268,12.6,6
14106,14039,178,13.5,4
14107,13640,341,5.8,4
14108,13446,371,9.5,5
14109,10132,228,12.0,5
14110,12057,281,6.9,2
14111,10153,435,8.8,4
14112,12479,117,11.6,2
14113,10483,142,8.4,2
14114,10305,72,6.0,9
14115,12520,29,9.0,3
14116,10993,25,9.4,4
14117,12238,87,14.7,6
14118,12560,187,17.1,0
14119,14439,100,11.0,2
14120,10715,441,10.3,1
14121,11710,496,6.7,4
14122,11058,255,5.8,1
14123,10471,396,13.5,2
14124,13466,178,5.6,4
14125,10741,140,12.0,2
14126,13567,82,17.2,6
14127,10513,356,6.9,1
14128,13394,432,4.3,2
14129,13286,434,11.4,6
14130,13838,19,13.9,1
14131,12193,368,7.0,3
14132,14655,255,12.9,3
14133,14888,53,13.7,3
14134,10360,35,11.1,3
14135,10285,369,8.8,5
14136,13317,155,12.4,6
14137,13278,67,8.4,1
14138,12632,461,9.9,2
14139,11758,230,8.9,1
14140,12775,51,10.8,2
14141,11523,361,10.5,5
14142,11246,403,9.9,6
14143,11413,43,9.3,0
14144,14839,35,11.8,2
14145,11417,15,7.8,3
14146,10358,144,7.6,2
14147,13466,355,13.4,6
14148,14136,69,12.8,5
14149,12950,199,7.9,3
14150,13142,85,7.7,1
14151,12877,169,7.9,3
14152,14554,438,4.5,4
14153,10197,193,12.8,3
14154,11875,473,11.1,6
14155,10938,30,7.3,1
14156,12195,147,12.1,3
14157,13531,88,12.7,5
14158,14126,302,9.8,7
14159,10390,316,11.4,3
14160,12927,79,11.3,7
14161,10347,227,10.0,1
14162,12845,24,10.1,4
14163,10119,420,11.1,1
14164,14616,177,10.6,3
14165,11239,187,8.7,3
14166,12781,270,8.3,1
14167,12128,214,14.8,1
14168,12467,295,8.9,3
14169,10584,264,6.2,4
14170,12760,176,13.5,1
14171,11709,80,9.9,5
14172,12705,238,9.8,2
14173,14838,81,9.8,6
14174,10672,197,13.8,3
14175,11772,297,7.1,4
14176,11686,291,13.3,3
14177,12078,448,11.0,3
14178,12486,181,12.8,3
14179,11697,54,8.6,1
14180,13602,165,18.0,3
14181,14159,436,9.7,2
14182,11454,18,9.8,0
14183,13207,277,7.3,3
14184,14253,256,9.6,3
14185,12991,298,7.4,4
14186,14873,321,16.5,3
14187,12302,465,4.6,2
14188,13259,136,3.0,3
14189,11351,477,8.3,2
14190,14102,212,11.1,6
14191,13950,241,14.1,3
14192,11280,114,10.4,4
14193,10821,357,9.0,4
14194,11344,423,10.0,2
14195,12296,317,12.3,1
14196,10004,444,6.5,4
14197,12561,197,13.0,2
14198,12554,187,4.4,3
14199,10031,266,9.3,2
14200,11653,191,9.7,0
14201,11299,454,5.7,2
14202,14805,263,10.1,1
14203,10886,35,8.7,7
14204,11201,347,10.7,5
14205,13359,42,10.9,2
14206,11980,213,11.1,4
14207,14844,88,8.5,1
14208,14039,285,10.5,3
14209,12127,155,13.6,2
14210,12291,294,12.4,0
14211,13895,258,10.9,4
14212,14597,25,7.1,4
14213,10205,194,2.2,6
14214,11484,294,4.0,1
14215,12771,59,11.9,4
14216,14429,466,7.6,6
14217,12651,106,6.2,3
14218,14262,7,8.0,1
14219,12209,177,9.6,5
14220,10006,196,10.3,3
14221,10532,364,7.8,0
14222,12093,232,12.7,6
14223,14553,297,9.3,4
14224,10227,202,9.2,2
14225,12100,435,7.2,1
14226,14567,361,15.8,5
14227,10897,220,9.5,0
14228,11321,350,11.6,1
14229,12662,280,10.5,2
14230,12560,292,13.7,1
14231,11665,336,7.5,2
14232,11526,481,11.6,3
14233,13751,394,9.1,4
14234,13655,496,10.6,6
14235,12568,277,9.0,2
14236,14770,283,15.7,2
14237,11097,311,9.7,2
14238,13099,85,5.3,6
14239,13241,219,9.6,2
14240,12823,480,10.4,3
14241,12928,389,10.4,3
14242,14994,373,6.2,4
14243,13615,227,6.4,1
14244,10848,470,15.6,4
14245,13617,315,9.3,3
14246,12705,420,9.6,2
14247,13894,330,16.3,4
14248,13382,290,12.4,3
14249,13072,52,9.9,1
14250,12995,390,10.7,5
14251,14743,142,16.0,4
14252,14534,59,8.1,4
14253,11501,57,12.5,4
14254,12443,120,12.0,5
14255,11726,37,10.2,2
14256,11566,186,8.4,2
14257,11744,467,11.2,1
14258,10326,288,10.0,2
14259,14418,276,12.2,1
14260,12231,126,5.1,4
14261,12667,213,19.5,1
14262,11210,463,11.8,3
14263,14362,337,11.5,3
14264,10842,189,16.2,1
14265,14425,492,8.1,5
14266,13902,185,7.9,1
14267,13437,109,9.0,3
14268,14779,52,16.5,1
14269,12072,344,9.7,2
14270,11285,341,18.3,3
14271,11379,432,8.4,2
14272,12659,335,2.1,3
14273,13562,395,5.0,6
14274,11888,101,11.8,4
14275,14013,414,11.9,7
14276,11979,316,11.1,4
14277,14728,146,6.9,5
14278,14417,376,6.4,2
14279,14299,476,5.7,2
14280,13162,205,9.1,7
14281,12225,491,11.0,6
14282,14723,458,13.9,3
14283,12080,175,12.8,8
14284,14823,231,10.5,2
14285,10954,126,18.1,1
14286,12868,268,10.2,2
14287,12291,434,3.2,6
14288,10070,251,6.0,2
14289,11095,358,10.3,6
14290,14254,489,6.0,2
14291,10549,112,14.0,2
14292,11840,40,10.7,1
14293,11952,218,14.0,2
14294,11059,236,10.8,6
14295,13552,192,2.7,2
14296,12508,275,14.5,5
14297,13908,87,9.8,3
14298,14982,240,10.0,5
14299,13491,356,11.4,2
14300,14607,155,9.6,2
14301,14464,180,11.7,1
14302,12960,80,10.7,2
14303,10883,7,9.9,1
14304,12626,251,5.7,3
14305,14765,191,10.1,2
14306,12154,77,9.6,4
14307,14762,55,12.1,7
14308,13567,204,12.4,4
14309,10260,347,9.4,0
14310,11509,481,9.1,2
14311,10313,159,13.6,0
14312,12679,139,12.2,0
14313,11845,401,8.1,2
14314,12585,230,5.3,4
14315,14015,322,15.4,3
14316,13252,67,12.5,2
14317,11534,98,12.8,1
14318,14770,114,6.6,2
14319,11424,416,12.4,4
14320,12021,408,7.1,0
14321,11692,472,13.2,3
14322,11729,13,9.6,3
14323,10328,406,6.0,3
14324,11589,147,10.6,2
14325,13754,437,11.6,1
14326,12895,222,11.8,4
14327,10098,423,10.2,6
14328,14755,21,3.9,1
14329,12348,496,14.4,0
14330,11098,215,11.9,3
14331,14735,144,10.2,3
14332,10085,490,13.9,4
14333,11278,391,6.1,1
14334,12712,340,8.9,3
14335,10519,112,13.0,1
14336,13524,490,16.5,2
14337,10184,382,8.6,1
14338,10973,78,4.7,6
14339,13386,154,12.2,3
14340,12389,86,14.1,4
14341,14323,361,4.7,6
14342,14933,484,9.6,0
14343,13828,474,13.4,6
14344,12312,76,14.4,6
14345,12498,369,5.3,3
14346,13480,31,9.2,4
14347,14266,360,8.5,2
14348,10566,324,7.0,2
14349,11936,168,10.6,3
14350,10827,283,11.0,1
14351,14702,393,15.4,2
14352,13118,460,2.7,5
14353,10350,349,11.6,1
14354,10099,220,7.6,5
14355,11770,272,6.5,3
14356,11805,200,9.2,1
14357,11061,367,10.9,1
14358,13510,113,8.2,5
14359,13057,13,9.2,4
14360,14171,462,10.0,4
14361,12106,60,11.3,0
14362,13091,335,13.4,2
14363,10402,188,9.4,3
14364,10188,393,10.3,1
14365,13985,437,10.1,5
14366,10139,376,15.2,5
14367,10143,381,11.5,3
14368,14204,364,11.2,4
14369,10221,288,9.9,5
14370,14241,470,10.1,2
14371,14606,55,4.2,4
14372,12424,243,8.7,3
14373,14101,153,11.6,3
14374,14029,169,10.0,2
14375,10388,282,9.5,2
14376,13839,109,14.3,3
14377,13032,413,11.2,6
14378,10560,384,6.5,4
14379,11840,338,5.3,2
14380,13235,36,12.8,2
14381,11772,212,7.3,0
14382,10365,353,10.8,0
